,x,y,operationTime,H,L,kickerId,OK,Left,Right,WindDirection,WindSpeed,StadiumAzimuthAngle,pressAltit,actualLength,prdictedLength
1585540,56.7,25.07,2.15,0,0,41420.0,1,0,0,140.0,2.3816666666666664,338.2,37.69999999999962,43.0,43.69046
1587720,66.99000000000001,23.683333333333337,2.2,0,0,38815.0,1,0,0,140.0,2.3816666666666664,338.2,37.69999999999962,35.0,34.44681
1590543,21.45,29.91,2.16,0,0,41420.0,1,0,0,140.0,2.3816666666666664,338.2,37.69999999999962,55.0,52.093834
1593351,69.97,23.78,2.22,0,0,38815.0,1,0,0,140.0,2.3816666666666664,338.2,37.69999999999962,30.0,32.934666
1596993,24.409999999999997,23.723333333333336,2.24,0,0,41420.0,1,0,0,140.0,2.3816666666666664,338.2,37.69999999999962,47.0,49.778965
1599089,56.18,26.083333333333336,2.13,0,0,41420.0,1,0,0,140.0,2.3816666666666664,338.2,37.69999999999962,44.0,43.73857
1601549,51.13,23.81,2.24,0,0,38815.0,1,0,0,140.0,2.3816666666666664,338.2,37.69999999999962,57.0,49.572464
1604499,15.319999999999993,23.553333333333335,2.16,0,0,41420.0,1,0,0,140.0,2.3816666666666664,338.2,37.69999999999962,49.0,50.71651
1607026,41.06999999999999,23.253333333333337,2.14,0,0,38815.0,1,0,0,140.0,2.3816666666666664,338.2,37.69999999999962,63.0,53.639168
1610303,67.72999999999999,29.333333333333336,2.17,0,0,38815.0,1,0,0,140.0,2.3816666666666664,338.2,37.69999999999962,36.0,35.61061
1612339,59.08,26.393333333333334,2.05,0,0,53146.0,1,0,0,210.5,9.633333333333333,322.4,1088.1500000000017,33.0,37.21999
1616342,59.05,29.643333333333334,2.22,0,0,53146.0,1,0,0,210.5,9.633333333333333,322.4,1088.1500000000017,45.0,40.750587
1618231,65.72,29.64,1.93,0,0,52636.0,1,0,0,210.5,9.633333333333333,322.4,1088.1500000000017,39.0,35.86559
1621371,62.4,29.493333333333336,2.4,0,0,47946.0,1,0,0,276.3333333333333,20.503333333333334,302.1,944.8166666666663,25.0,38.454826
1623732,45.78,27.803333333333335,2.34,0,0,47946.0,1,0,0,276.3333333333333,20.503333333333334,302.1,944.8166666666663,64.0,54.608097
1625703,42.73,23.65,2.36,0,0,46903.0,1,0,0,276.3333333333333,20.503333333333334,302.1,944.8166666666663,36.0,52.688454
1627746,40.72,23.723333333333336,2.14,0,0,46903.0,1,0,0,276.3333333333333,20.503333333333334,302.1,944.8166666666663,46.0,48.129192
1629771,38.71,23.56,2.16,0,0,47946.0,1,0,0,276.3333333333333,20.503333333333334,302.1,944.8166666666663,49.0,49.420193
1631685,66.14,29.533333333333335,2.34,0,0,47946.0,1,0,0,276.3333333333333,20.503333333333334,302.1,944.8166666666663,35.0,36.118214
1634430,21.74,23.56,2.12,0,0,46903.0,1,0,0,276.3333333333333,20.503333333333334,302.1,944.8166666666663,40.0,48.768665
1637213,46.95,29.503333333333337,2.39,1,0,34593.0,0,0,0,291.42857142857144,21.038571428571426,320.6,273.8571428571439,41.0,46.205803
1639050,73.72,29.79,2.1,0,0,33338.0,1,0,0,291.42857142857144,21.038571428571426,320.6,273.8571428571439,36.0,34.33586
1641350,59.92,23.343333333333337,2.27,0,0,34593.0,1,0,0,291.42857142857144,21.038571428571426,320.6,273.8571428571439,42.0,40.39506
1643299,59.78,23.93,2.08,0,0,33338.0,1,0,0,291.42857142857144,21.038571428571426,320.6,273.8571428571439,36.0,41.495148
1645253,60.39,23.71,1.96,0,0,34593.0,1,0,0,291.42857142857144,21.038571428571426,320.6,273.8571428571439,47.0,42.50885
1647538,35.879999999999995,29.373333333333335,2.24,0,0,48335.0,1,0,0,271.6666666666667,37.49,56.1,582.9833333333333,56.0,49.758682
1650740,29.790000000000006,23.623333333333335,2.12,0,1,48139.0,0,0,0,271.6666666666667,37.49,56.1,582.9833333333333,59.0,51.993507
1652993,59.94,29.313333333333336,2.05,0,0,48139.0,1,0,0,271.6666666666667,37.49,56.1,582.9833333333333,50.0,44.14299
1655047,50.96,23.93,2.18,0,0,45153.0,1,0,0,294.2857142857143,18.287142857142857,63.7,575.3142857142877,41.0,45.462177
1659235,55.9,29.78,2.13,0,0,45153.0,1,0,0,294.2857142857143,18.287142857142857,63.7,575.3142857142877,46.0,43.856277
1662116,24.19,29.77,2.04,0,0,48258.0,1,0,0,294.2857142857143,18.287142857142857,63.7,575.3142857142877,59.0,50.47639
1665477,41.87,29.7,2.11,0,1,48258.0,0,0,0,294.2857142857143,18.287142857142857,63.7,575.3142857142877,41.0,46.80038
1667868,23.93,28.62,2.02,0,0,48258.0,1,0,0,294.2857142857143,18.287142857142857,63.7,575.3142857142877,49.0,48.7111
1669928,47.59,26.18,2.17,0,0,45153.0,1,0,0,294.2857142857143,18.287142857142857,63.7,575.3142857142877,51.0,46.68974
1671931,51.019999999999996,23.583333333333336,2.05,0,0,48258.0,1,0,0,294.2857142857143,18.287142857142857,63.7,575.3142857142877,58.0,52.251457
1675054,29.99,29.9,2.23,1,0,45153.0,0,0,0,294.2857142857143,18.287142857142857,63.7,575.3142857142877,46.0,48.33898
1677876,65.7,29.903333333333336,2.19,0,0,46241.0,1,0,0,315.7142857142857,21.125714285714285,0.0,343.8571428571455,38.0,36.956024
1680880,38.75,23.78,2.24,1,0,34723.0,0,0,0,315.7142857142857,21.125714285714285,0.0,343.8571428571455,35.0,45.83176
1683607,48.77,29.78,2.14,0,0,34723.0,1,0,0,315.7142857142857,21.125714285714285,0.0,343.8571428571455,35.0,41.858162
1686189,47.78,23.74,2.04,1,0,34723.0,0,0,0,315.7142857142857,21.125714285714285,0.0,343.8571428571455,43.0,42.785824
1690143,52.33,27.24,2.04,0,0,52791.0,1,0,0,259.6666666666667,9.526666666666666,316.3,223.5833333333352,38.0,45.79567
1692324,30.489999999999995,26.943333333333335,2.11,0,0,52599.0,1,0,0,259.6666666666667,9.526666666666666,316.3,223.5833333333352,48.0,46.76784
1694399,39.95,29.75,2.1,0,0,52791.0,1,0,0,259.6666666666667,9.526666666666666,316.3,223.5833333333352,44.0,45.99037
1696557,42.16,23.493333333333336,2.05,0,0,52599.0,1,0,0,259.6666666666667,9.526666666666666,316.3,223.5833333333352,37.0,42.909405
1698653,32.03,23.563333333333336,2.17,0,0,52599.0,1,0,0,259.6666666666667,9.526666666666666,316.3,223.5833333333352,60.0,49.20564
1700785,69.75,23.263333333333335,2.17,0,1,52791.0,0,0,0,259.6666666666667,9.526666666666666,316.3,223.5833333333352,40.0,37.493797
1704249,35.02,23.95,2.02,0,0,52599.0,1,0,0,259.6666666666667,9.526666666666666,316.3,223.5833333333352,44.0,45.060116
1706316,40.64,30.09,2.18,0,0,52599.0,1,0,0,259.6666666666667,9.526666666666666,316.3,223.5833333333352,38.0,42.33592
1708977,47.62,23.59,2.16,0,0,38815.0,1,0,0,88.57142857142857,10.561428571428573,302.1,-96.02857142856791,62.0,51.628025
1711596,70.71000000000001,29.343333333333337,2.16,0,1,45296.0,0,0,0,88.57142857142857,10.561428571428573,302.1,-96.02857142856791,32.0,34.4312
1714048,58.77,23.68,2.19,0,0,38815.0,1,0,0,88.57142857142857,10.561428571428573,302.1,-96.02857142856791,41.0,40.064213
1717432,24.08,29.423333333333336,2.21,0,1,45296.0,0,0,0,88.57142857142857,10.561428571428573,302.1,-96.02857142856791,63.0,51.64996
1720683,73.64,23.423333333333336,2.24,0,0,38815.0,1,0,0,88.57142857142857,10.561428571428573,302.1,-96.02857142856791,33.0,32.39694
1725444,37.64,23.343333333333337,2.21,0,0,38815.0,1,0,0,88.57142857142857,10.561428571428573,302.1,-96.02857142856791,60.0,50.085938
1728008,41.27,23.79,2.23,0,0,45296.0,1,0,0,88.57142857142857,10.561428571428573,302.1,-96.02857142856791,42.0,48.67148
1730161,44.36,29.403333333333336,2.32,0,0,45296.0,1,0,0,88.57142857142857,10.561428571428573,302.1,-96.02857142856791,38.0,45.232624
1732278,34.13,29.68,2.21,0,0,38815.0,1,0,0,88.57142857142857,10.561428571428573,302.1,-96.02857142856791,44.0,48.7834
1734856,56.03,29.443333333333335,2.34,0,0,45296.0,1,0,0,88.57142857142857,10.561428571428573,302.1,-96.02857142856791,44.0,43.466038
1736927,39.34,25.33,2.25,0,0,38815.0,1,0,0,88.57142857142857,10.561428571428573,302.1,-96.02857142856791,44.0,45.299267
1740118,39.290000000000006,26.123333333333335,2.3,0,0,45296.0,1,0,0,88.57142857142857,10.561428571428573,302.1,-96.02857142856791,40.0,43.922863
1742327,53.74,29.94,2.23,0,0,45296.0,1,0,0,88.57142857142857,10.561428571428573,302.1,-96.02857142856791,47.0,43.50905
1744379,61.91,29.82,2.24,0,0,45296.0,1,0,0,88.57142857142857,10.561428571428573,302.1,-96.02857142856791,40.0,39.611588
1746250,65.85,29.74,1.92,0,1,45296.0,0,0,0,88.57142857142857,10.561428571428573,302.1,-96.02857142856791,39.0,37.468376
1749037,36.46,26.83,2.27,0,0,34615.0,1,0,0,304.0,12.841666666666667,353.8999999999999,163.56666666667036,48.0,46.184246
1752130,43.790000000000006,29.523333333333337,2.33,0,0,41420.0,1,0,0,304.0,12.841666666666667,353.8999999999999,163.56666666667036,53.0,47.54105
1754619,32.73,24.04,2.19,0,0,34615.0,1,0,0,304.0,12.841666666666667,353.8999999999999,163.56666666667036,43.0,43.1711
1758774,22.64,23.88,2.19,0,0,41420.0,1,0,0,304.0,12.841666666666667,353.8999999999999,163.56666666667036,45.0,46.79989
1762038,22.16,23.96,2.18,0,0,41420.0,1,0,0,304.0,12.841666666666667,353.8999999999999,163.56666666667036,47.0,46.695595
1764048,46.81,29.8,2.19,0,0,34615.0,1,0,0,304.0,12.841666666666667,353.8999999999999,163.56666666667036,31.0,38.672386
1766003,59.74,29.463333333333335,2.3,0,0,34615.0,1,0,0,304.0,12.841666666666667,353.8999999999999,163.56666666667036,31.0,36.583775
1769080,36.84,29.83,2.1,0,0,41420.0,1,0,0,304.0,12.841666666666667,353.8999999999999,163.56666666667036,55.0,45.016056
1771922,30.57,23.58,2.05,0,0,46218.0,1,0,0,257.5,2.6933333333333334,0.0,-239.21666666666576,64.0,53.698364
1774333,68.86,27.193333333333335,2.21,0,0,47893.0,1,0,0,257.5,2.6933333333333334,0.0,-239.21666666666576,39.0,36.708782
1776219,19.67,28.25,2.04,0,0,46218.0,1,0,0,257.5,2.6933333333333334,0.0,-239.21666666666576,39.0,46.714058
1778390,26.7,29.45,2.03,0,0,47893.0,1,0,0,257.5,2.6933333333333334,0.0,-239.21666666666576,51.0,48.883286
1781411,41.67,29.633333333333336,2.09,0,0,46218.0,1,0,0,257.5,2.6933333333333334,0.0,-239.21666666666576,65.0,49.285595
1784976,31.83,23.65,2.08,0,0,47893.0,1,0,0,257.5,2.6933333333333334,0.0,-239.21666666666576,56.0,52.39169
1788036,38.82,29.51,2.1,0,0,47893.0,1,0,0,257.5,2.6933333333333334,0.0,-239.21666666666576,56.0,49.269276
1790214,61.65,23.66,1.98,0,0,46218.0,1,0,0,257.5,2.6933333333333334,0.0,-239.21666666666576,48.0,40.960842
1792859,32.44,23.523333333333337,2.2,0,0,38138.0,1,0,0,306.6666666666667,19.261666666666667,351.0,109.71666666667156,37.0,42.434006
1795284,66.27,30.42,2.09,0,0,45603.0,1,0,0,306.6666666666667,19.261666666666667,351.0,109.71666666667156,43.0,37.68308
1798162,38.97,23.523333333333337,2.18,0,0,38138.0,1,0,0,306.6666666666667,19.261666666666667,351.0,109.71666666667156,44.0,43.03155
1800092,26.489999999999995,26.383333333333336,2.23,0,0,38138.0,1,0,0,306.6666666666667,19.261666666666667,351.0,109.71666666667156,36.0,43.606945
1802572,48.33,29.783333333333335,2.08,1,0,45603.0,0,0,0,306.6666666666667,19.261666666666667,351.0,109.71666666667156,40.0,43.42461
1805269,27.680000000000007,29.743333333333336,2.18,0,0,42333.0,1,0,0,214.57142857142858,8.698571428571428,289.5,129.38571428571575,34.0,45.792294
1807615,63.96,23.783333333333335,2.15,0,0,31018.0,1,0,0,214.57142857142858,8.698571428571428,289.5,129.38571428571575,36.0,35.302357
1809764,42.6,25.93,2.07,0,0,42333.0,1,0,0,214.57142857142858,8.698571428571428,289.5,129.38571428571575,47.0,45.77833
1811683,58.25,29.663333333333334,2.08,0,0,42333.0,1,0,0,214.57142857142858,8.698571428571428,289.5,129.38571428571575,34.0,36.427105
1813570,42.75,23.61,2.13,0,0,31018.0,1,0,0,214.57142857142858,8.698571428571428,289.5,129.38571428571575,44.0,44.207375
1815588,59.52,29.75,2.25,0,0,31018.0,1,0,0,214.57142857142858,8.698571428571428,289.5,129.38571428571575,39.0,38.1595
1818338,20.14,29.693333333333335,2.18,0,0,42333.0,1,0,0,214.57142857142858,8.698571428571428,289.5,129.38571428571575,56.0,47.320347
1820439,24.73,29.58,2.05,0,0,42333.0,1,0,0,214.57142857142858,8.698571428571428,289.5,129.38571428571575,48.0,47.257904
1822597,39.28,29.83,2.09,0,0,40113.0,1,0,0,148.83333333333334,5.283333333333333,0.0,4761.7000000000035,40.0,45.853237
1825023,39.849999999999994,23.673333333333336,2.15,0,0,42663.0,1,0,0,148.83333333333334,5.283333333333333,0.0,4761.7000000000035,38.0,45.39619
1827241,48.57,23.99,2.17,0,1,40113.0,0,0,0,148.83333333333334,5.283333333333333,0.0,4761.7000000000035,51.0,49.002975
1830593,53.91,29.663333333333334,2.13,0,0,40113.0,1,0,0,148.83333333333334,5.283333333333333,0.0,4761.7000000000035,46.0,46.27261
1832853,66.78,29.96,2.15,0,1,42663.0,0,0,0,148.83333333333334,5.283333333333333,0.0,4761.7000000000035,43.0,39.40856
1835281,49.019999999999996,29.623333333333335,2.27,1,0,40113.0,0,0,0,148.83333333333334,5.283333333333333,0.0,4761.7000000000035,61.0,51.210526
1837873,41.040000000000006,23.583333333333336,2.16,0,0,40113.0,1,0,0,148.83333333333334,5.283333333333333,0.0,4761.7000000000035,69.0,54.70103
1840758,34.67,28.16,2.16,0,0,40113.0,1,0,0,148.83333333333334,5.283333333333333,0.0,4761.7000000000035,58.0,51.503532
1842798,60.94,23.683333333333337,2.12,0,0,42663.0,1,0,0,148.83333333333334,5.283333333333333,0.0,4761.7000000000035,36.0,38.340607
1844799,61.23,29.353333333333335,2.23,0,0,43517.0,1,0,0,233.33333333333334,10.873333333333335,345.5,51.566666666668084,38.0,39.21433
1847548,61.76,27.25,2.06,0,1,42508.0,0,0,0,233.33333333333334,10.873333333333335,345.5,51.566666666668084,44.0,40.663795
1850551,68.35,25.59,2.19,0,0,43517.0,1,0,0,233.33333333333334,10.873333333333335,345.5,51.566666666668084,33.0,33.4938
1853454,48.92,23.503333333333337,1.8,0,0,42508.0,1,0,0,233.33333333333334,10.873333333333335,345.5,51.566666666668084,49.0,46.466496
1855494,41.94,23.383333333333336,2.11,0,0,43517.0,1,0,0,233.33333333333334,10.873333333333335,345.5,51.566666666668084,35.0,42.800163
1857869,33.870000000000005,25.913333333333334,2.05,0,0,42508.0,1,0,0,233.33333333333334,10.873333333333335,345.5,51.566666666668084,33.0,43.136753
1860546,37.84,23.85,2.25,0,0,43517.0,1,0,0,233.33333333333334,10.873333333333335,345.5,51.566666666668084,38.0,47.346523
1862864,49.55,23.69,2.36,0,0,47893.0,1,0,0,320.0,2.0716666666666668,330.0,17.600000000001273,60.0,53.114334
1864944,40.35,24.05,2.24,0,1,46241.0,0,0,0,320.0,2.0716666666666668,330.0,17.600000000001273,44.0,50.674168
1866904,39.43000000000001,29.703333333333337,2.16,0,0,47893.0,1,0,0,320.0,2.0716666666666668,330.0,17.600000000001273,58.0,52.343708
1868859,40.540000000000006,24.053333333333335,2.02,0,0,47893.0,1,0,0,320.0,2.0716666666666668,330.0,17.600000000001273,44.0,48.57097
1871122,53.42,29.633333333333336,2.14,0,0,47893.0,1,0,0,320.0,2.0716666666666668,330.0,17.600000000001273,57.0,50.71887
1874015,41.269999999999996,29.763333333333335,2.25,0,0,46241.0,1,0,0,320.0,2.0716666666666668,330.0,17.600000000001273,57.0,52.433674
1876034,68.74000000000001,23.733333333333334,1.99,0,0,40113.0,1,0,0,80.0,10.117142857142856,70.9,713.3857142857148,26.0,30.069979
1878826,42.89,29.85,2.15,0,1,40113.0,0,0,0,80.0,10.117142857142856,70.9,713.3857142857148,64.0,52.367275
1880797,57.93,23.84,2.09,0,1,40113.0,0,0,0,80.0,10.117142857142856,70.9,713.3857142857148,34.0,37.069492
1882729,41.96,27.02,2.15,0,0,40113.0,1,0,0,80.0,10.117142857142856,70.9,713.3857142857148,48.0,48.47284
1884683,38.92,23.85,2.14,0,0,40113.0,1,0,0,80.0,10.117142857142856,70.9,713.3857142857148,53.0,49.03214
1886660,33.879999999999995,29.543333333333337,2.05,0,0,52636.0,1,0,0,80.0,10.117142857142856,70.9,713.3857142857148,46.0,44.86575
1888550,64.31,26.79,1.88,0,0,52636.0,1,0,0,80.0,10.117142857142856,70.9,713.3857142857148,29.0,31.11823
1891118,43.86,23.73,2.03,1,0,52636.0,0,0,0,80.0,10.117142857142856,70.9,713.3857142857148,43.0,43.578827
1893651,66.52,23.75,1.6,0,0,52636.0,1,0,0,80.0,10.117142857142856,70.9,713.3857142857148,26.0,30.591818
1895695,68.88,23.82,1.55,0,0,52636.0,1,0,0,80.0,10.117142857142856,70.9,713.3857142857148,39.0,34.006157
1898755,39.68000000000001,23.163333333333334,2.1,0,0,46218.0,1,0,0,212.85714285714286,4.97,302.1,331.2428571428595,53.0,50.301575
1901992,32.019999999999996,23.133333333333336,2.1,0,0,46903.0,1,0,0,212.85714285714286,4.97,302.1,331.2428571428595,53.0,50.624706
1904575,55.86,23.86,2.18,0,0,46903.0,1,0,0,212.85714285714286,4.97,302.1,331.2428571428595,54.0,48.37436
1908049,52.959999999999994,23.153333333333336,2.02,0,0,53146.0,1,0,0,173.71428571428572,16.6,316.3,819.8714285714294,21.0,44.600918
1910599,40.43000000000001,23.233333333333334,1.98,0,0,53146.0,1,0,0,173.71428571428572,16.6,316.3,819.8714285714294,44.0,45.97463
1912516,64.72,29.263333333333335,1.92,0,0,52791.0,1,0,0,173.71428571428572,16.6,316.3,819.8714285714294,36.0,34.8209
1914621,39.620000000000005,29.493333333333336,2.03,0,0,48258.0,1,0,0,172.33333333333334,20.71166666666667,309.9,919.4333333333366,37.0,48.943916
1916760,46.72,29.97,2.21,0,0,34723.0,1,0,0,172.33333333333334,20.71166666666667,309.9,919.4333333333366,51.0,48.565563
1919141,27.89,23.523333333333337,2.13,0,0,48258.0,1,0,0,172.33333333333334,20.71166666666667,309.9,919.4333333333366,56.0,50.640907
1924374,35.459999999999994,29.323333333333334,2.08,0,0,34723.0,1,0,0,172.33333333333334,20.71166666666667,309.9,919.4333333333366,54.0,48.409573
1930055,37.97,23.52,2.24,0,0,40437.0,1,0,0,138.57142857142858,7.812857142857142,334.6,129.32857142857438,55.0,49.208553
1932921,44.71,23.51,2.33,0,0,40437.0,1,0,0,138.57142857142858,7.812857142857142,334.6,129.32857142857438,42.0,48.775627
1935839,50.03,29.653333333333336,2.05,0,0,41420.0,1,0,0,138.57142857142858,7.812857142857142,334.6,129.32857142857438,54.0,49.799767
1939090,34.08,23.813333333333336,2.21,0,0,41420.0,1,0,0,138.57142857142858,7.812857142857142,334.6,129.32857142857438,64.0,50.4376
1941564,29.65,29.9,2.26,0,0,40437.0,1,0,0,138.57142857142858,7.812857142857142,334.6,129.32857142857438,60.0,52.23611
1944442,32.31999999999999,29.813333333333336,2.21,0,0,41420.0,1,0,0,138.57142857142858,7.812857142857142,334.6,129.32857142857438,53.0,49.70638
1947186,38.760000000000005,23.443333333333335,2.13,0,0,40437.0,0,0,1,138.57142857142858,7.812857142857142,334.6,129.32857142857438,48.0,49.36186
1950897,64.84,27.35,2.01,0,0,41420.0,1,0,0,138.57142857142858,7.812857142857142,334.6,129.32857142857438,36.0,35.85537
1952760,49.92,29.85,2.26,0,0,41420.0,1,0,0,138.57142857142858,7.812857142857142,334.6,129.32857142857438,51.0,48.058136
1956302,11.939999999999998,27.883333333333336,1.8,0,0,40437.0,1,0,0,138.57142857142858,7.812857142857142,334.6,129.32857142857438,65.0,53.961964
1958373,69.8,23.663333333333334,2.23,0,0,41420.0,1,0,0,138.57142857142858,7.812857142857142,334.6,129.32857142857438,40.0,36.78706
1961056,41.66,25.86,2.17,0,0,40437.0,1,0,0,138.57142857142858,7.812857142857142,334.6,129.32857142857438,47.0,49.15755
1964342,36.81999999999999,23.363333333333337,2.17,0,0,40437.0,1,0,0,138.57142857142858,7.812857142857142,334.6,129.32857142857438,46.0,49.17598
1966268,67.9,26.663333333333334,2.08,0,0,40437.0,1,0,0,138.57142857142858,7.812857142857142,334.6,129.32857142857438,41.0,36.306793
1969297,35.42,29.373333333333335,2.04,0,0,40600.0,1,0,0,74.4,2.1766666666666667,295.0,-311.6833333333302,54.0,48.315346
1972291,45.57,25.01,2.15,0,0,43517.0,1,0,0,74.4,2.1766666666666667,295.0,-311.6833333333302,49.0,46.926052
1975457,30.67,27.03,1.93,0,0,40600.0,1,0,0,74.4,2.1766666666666667,295.0,-311.6833333333302,56.0,48.269882
1977641,70.74,28.38,2.2,0,0,43517.0,1,0,0,74.4,2.1766666666666667,295.0,-311.6833333333302,23.0,25.941332
1979670,53.92,26.07,2.22,0,0,43517.0,1,0,0,74.4,2.1766666666666667,295.0,-311.6833333333302,45.0,40.454746
1982706,52.71,24.03,2.14,0,0,43517.0,1,0,0,74.4,2.1766666666666667,295.0,-311.6833333333302,41.0,41.6448
1985414,59.09,23.533333333333335,2.13,0,0,42663.0,1,0,0,268.3333333333333,26.40833333333333,338.2,272.4333333333342,38.0,38.52976
1987533,25.73,25.34,2.27,0,0,48335.0,1,0,0,268.3333333333333,26.40833333333333,338.2,272.4333333333342,45.0,45.082325
1989912,60.07,23.523333333333337,2.16,0,0,48335.0,1,0,0,268.3333333333333,26.40833333333333,338.2,272.4333333333342,39.0,37.647964
1992766,16.53,28.08,2.16,0,0,42663.0,1,0,0,268.3333333333333,26.40833333333333,338.2,272.4333333333342,50.0,47.812683
1995663,39.0,27.803333333333335,2.24,0,0,42663.0,1,0,0,268.3333333333333,26.40833333333333,338.2,272.4333333333342,58.0,49.650307
1997813,68.22,28.073333333333334,2.25,0,0,48335.0,1,0,0,268.3333333333333,26.40833333333333,338.2,272.4333333333342,24.0,29.33755
2000457,37.980000000000004,24.883333333333336,2.23,0,0,48335.0,1,0,0,268.3333333333333,26.40833333333333,338.2,272.4333333333342,42.0,44.77377
2002553,40.84,23.433333333333337,2.21,0,0,45296.0,1,0,0,191.16666666666666,11.806666666666667,330.0,1277.4333333333366,44.0,44.777416
2004974,41.37,23.76,2.14,0,0,45296.0,1,0,0,191.16666666666666,11.806666666666667,330.0,1277.4333333333366,41.0,45.63951
2007787,42.31999999999999,23.513333333333335,2.05,0,0,29141.0,1,0,0,191.16666666666666,11.806666666666667,330.0,1277.4333333333366,42.0,42.80061
2010264,53.76,26.84,2.04,0,0,45296.0,1,0,0,191.16666666666666,11.806666666666667,330.0,1277.4333333333366,40.0,42.06481
2012131,60.27,27.03,2.13,0,0,42333.0,1,0,0,126.66666666666667,7.871666666666666,68.0,575.7166666666656,34.0,38.142223
2015049,34.16,29.77,2.1,0,0,42333.0,1,0,0,126.66666666666667,7.871666666666666,68.0,575.7166666666656,57.0,50.458923
2017158,40.09,23.62,2.35,0,1,50975.0,0,0,0,126.66666666666667,7.871666666666666,68.0,575.7166666666656,40.0,43.364384
